0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.38584317194395734,-2.1859594820210906,0.009224196778004951,-0.14545463623601945,1.0019092821455118,-1.1618195677236758,1.9903369722663944,0.33260536981974326,-1.3500116588846331,-0.610570210256505,0.045774051727693166,0.19041191803534246,0.29262289524053886,-0.4971476077465568,0.07933407651847714,0.6651396864709017,1.112569332934597,0.7749885973179643,-0.538603343014666
-2.830748183308802,2.6154443680456714,-3.175545249492004,-0.9796102637961118,-0.8525261831648883,0.7048225807796573,0.7806622507355998,-1.7009789280884897,-0.24695518732684701,0.41248119813230294,-0.6993896177920697,-0.09359388398402553,0.12621805712833156,-0.03202762132868792,0.0332895425428384,-0.6857024816215755,-0.02802322622067839,0.15372548242822676,-0.8839481099686503
5.21245234120896,-1.2730210638243062,-3.292247750692379,1.2085604207734388,-1.1871181883635094,0.8195194889292828,-0.15301109584836348,-1.8800542068714585,0.5200436999462018,0.2861031846063719,0.11128413884265784,0.22768346331339678,0.6565034656429091,0.46009780270480627,0.08232930459210347,1.191247224207654,-0.3238144707246395,-0.5079065067623553,0.7530350019405416
-3.0726398524755796,0.40116450614620475,1.4114417485903918,-1.1476344749803802,0.2626093141604093,-1.3730479620756486,-2.254131699993537,-0.4001704487593343,0.564689573334367,1.1566073318743009,0.6135161525435988,-0.554600188057242,-0.9808102359195404,1.1084329714032948,0.7666522402177269,-0.36767110519404683,0.5769363908524368,0.07735739451790097,0.40720581093608316
-0.8908657846926902,-1.9138023868561902,0.4356965043435187,0.116104178846721,-1.6638003910860855,-2.4859946381246414,2.0991463373468595,0.021710778340841924,0.7078316508798639,-0.40408846907146534,-1.4834969515791048,-0.3711132044335882,-0.25855553602838605,0.49755695112630877,1.1993760782276788,-0.307182624119326,-0.4557185640440162,0.24968814547006637,-0.12178793883014558
-3.562583992797613,-1.2599248965514442,-1.7349479765206073,-0.24690501426121408,-0.8926431023644674,-0.9740026198030651,-1.630347375661649,-0.5507106454715768,-0.30207489869680487,0.9272027977022549,-0.11358807068268022,0.5488826358353439,0.5627500631144393,-0.7629377706169924,0.17957368956716163,-0.126096829092602,0.10306180017732142,0.9641672198459154,-0.6156705485582339
-1.9135221088847088,1.3579727622988997,-1.3408490632795338,-1.5411702599185833,0.24495100492035754,-2.6955421758260005,-2.1335127907881817,-0.4696158587252145,-1.256567050796246,1.5918766038250396,-0.11437148096235843,0.9927244635551623,-0.33851179961985406,0.19123064210190768,-0.1513309207647883,0.4357613622849627,0.08576070481481426,-0.2087422017526097,-0.3556595312630212
-0.46713178598300886,-1.7362113976194646,-0.09110087261158926,-1.3125814877482382,-1.6962475976799662,-1.3114751708465004,2.568072295043728,-0.2780999260078639,1.1292125791587004,-0.22795970417376776,0.29240854536824507,-0.8320981218174229,1.5288212321875618,-0.4206627645078768,-0.03391397554413492,1.0536404032972506,0.3881700550866228,0.4563942857868665,-0.15062998683391665
-1.750135664279886,-1.2301987244462436,0.5772287607634451,2.8578394347388567,-0.05319396655580343,-4.0620741084631895,-1.3728856334881419,0.2564764830116442,-1.1349617504571676,0.5698128980230617,-1.872415717769577,0.6679763814969883,-0.45261975656547504,0.624108081361211,0.5878237946034756,0.13665890431266686,-1.4364221156103154,-0.48403630250022145,-0.23930811568960034
0.8243673140703671,-2.1429741368381876,-0.11989824988372602,-0.6695682489751353,0.43182514874262745,1.8238023709570912,0.3306192860313185,-0.5028912791864618,-0.812642169210953,0.2703345693988085,-1.6106705453040708,0.4976337751482594,-1.211441446999761,-0.6520732343281742,0.32801081232228796,-0.5272758197378561,-0.40254212343396095,0.0064316775616127765,0.40140546252709325
-2.454594301411073,-1.4757844296176155,2.35569727484215,2.4060181289796922,-1.019348781656754,2.3169897059186644,-0.9858117956916783,5.2660490191449085,-1.370603850711304,5.609791605054851,1.992503522762618,-0.8899872294414231,3.2930675034871397,-0.5423107977729894,0.23109308963793,0.1580002699451,-1.548087110810835,-0.7516568466617525,-0.39964179988639553
